PitchID,DatePitched,ItemID,UnitID,NumberOfUnits,PitchComments,PitchReason
2898,2010-07-08 00:00:00,5469,33.0,6/18,,
2899,2010-07-08 00:00:00,5850,33.0,11/18,,
2900,2010-07-08 00:00:00,3680,33.0,4/18,,
2901,2010-07-08 00:00:00,2638,33.0,2/18,,
2902,2010-07-08 00:00:00,3189,33.0,13/18,,
2903,2010-07-08 00:00:00,900,33.0,4/18,,
2904,2010-07-08 00:00:00,901,33.0,2/18,,
2905,2010-07-08 00:00:00,1385,33.0,2/18,,
2906,2010-07-08 00:00:00,1380,33.0,6/18,,
2907,2010-07-08 00:00:00,1379,33.0,10/18,,
2908,2010-07-08 00:00:00,1466,33.0,7/18,,
2909,2010-07-08 00:00:00,1468,33.0,1 1/18,,
2910,2010-07-08 00:00:00,4738,33.0,2/18,,
2911,2010-07-08 00:00:00,362,33.0,5/18,,
2912,2010-07-08 00:00:00,4754,33.0,4/18,,
2913,2010-07-08 00:00:00,2875,15.0,1/10,,
2914,2010-07-08 00:00:00,3642,15.0,1/10,,
2915,2010-07-08 00:00:00,3641,15.0,4/10,,
2916,2010-07-08 00:00:00,1333,15.0,1 8/10,,
2917,2010-07-08 00:00:00,5426,15.0,1 2/10,,
2918,2010-07-08 00:00:00,2873,15.0,1,,
2919,2010-07-08 00:00:00,3664,15.0,1,,
2920,2010-07-08 00:00:00,3236,15.0,4/10,,
2921,2010-07-08 00:00:00,1653,15.0,4/10,,
2922,2010-07-08 00:00:00,1489,15.0,4,Blue,
2923,2010-07-08 00:00:00,5427,5.0,1,,
2924,2010-07-08 00:00:00,4875,5.0,7/15,,
2925,2010-07-08 00:00:00,2669,16.0,8,Baskets,
2926,2010-07-08 00:00:00,3652,15.0,2,,
2927,2010-07-08 00:00:00,5866,15.0,2 5/10,,
2928,2010-07-08 00:00:00,2524,5.0,12/15,,
2929,2010-07-08 00:00:00,1565,2.0,4/8,,
2930,2010-07-08 00:00:00,4242,2.0,3/8,,
2931,2010-07-08 00:00:00,1571,2.0,2/8,,
2932,2010-07-08 00:00:00,4354,2.0,2/8,,
2933,2010-07-08 00:00:00,2965,5.0,1 5/15,,
2934,2010-07-08 00:00:00,2438,5.0,9,,
2935,2010-07-08 00:00:00,2436,5.0,1 8/15,,
2936,2010-07-08 00:00:00,181,5.0,2 4/15,,
2937,2010-07-08 00:00:00,2241,25.0,20,Plastic mainly salmon & white,
2938,2010-07-08 00:00:00,2158,16.0,6,Baskets,
2939,2010-07-08 00:00:00,2167,16.0,1,Basket,
2940,2010-07-08 00:00:00,2141,16.0,1,Basket,
2941,2010-07-08 00:00:00,4845,5.0,2/15,,
2942,2010-07-08 00:00:00,5257,5.0,8/15,,
2943,2010-07-08 00:00:00,109,5.0,3/15,,
2944,2010-07-08 00:00:00,3336,5.0,8/15,,
2945,2010-07-08 00:00:00,1213,2.0,1 4/8,,
2946,2010-07-08 00:00:00,5146,5.0,1 6/15,,
2947,2010-07-08 00:00:00,5145,5.0,10/15,,
2948,2010-07-08 00:00:00,5476,5.0,13/15,,
2949,2010-07-08 00:00:00,4717,5.0,8/15,,
2950,2010-07-08 00:00:00,4150,15.0,11/10,,
2951,2010-07-08 00:00:00,1325,15.0,9/10,Flat Parsley,
2952,2010-07-08 00:00:00,1411,6.0,39,,
2953,2010-07-08 00:00:00,1411,5.0,4/15,,
2954,2010-07-08 00:00:00,1265,16.0,5,No color listed,
2955,2010-07-08 00:00:00,2243,16.0,6,No color listed,
2956,2010-07-08 00:00:00,3168,6.0,27/28,,
2957,2010-07-08 00:00:00,4763,4.0,3,,
2958,2010-07-08 00:00:00,1635,4.0,6,,
2959,2010-07-08 00:00:00,4719,4.0,4,,
2960,2010-07-08 00:00:00,5852,5.0,1/15,,
2961,2010-07-08 00:00:00,5073,16.0,2,,
2962,2010-07-10 00:00:00,5859,39.0,2 4/28,"Possibly some winter too, not marked",
2963,2010-07-10 00:00:00,1310,39.0,1 2/28,,
2964,2010-07-10 00:00:00,1415,39.0,1 21/28,,
2965,2010-07-10 00:00:00,5860,39.0,1 14/28,,
2966,2010-07-10 00:00:00,2334,5.0,2 5/15,,
2967,2010-07-12 00:00:00,4431,5.0,4 14/15,,
2968,2010-07-12 00:00:00,5283,33.0,6/18,,
2969,2010-07-12 00:00:00,3094,33.0,3/18,,
2970,2010-07-12 00:00:00,296,33.0,3/18,Purple,
2971,2010-07-12 00:00:00,4435,33.0,2/18,Cream colored,
2972,2010-07-12 00:00:00,303,5.0,13/15,,
2973,2010-07-12 00:00:00,5473,5.0,1 1/15,,
2974,2010-07-12 00:00:00,284,5.0,10/15,,
2975,2010-07-12 00:00:00,4525,33.0,2/18,,
2976,2010-07-12 00:00:00,3575,33.0,14/18,,
2977,2010-07-12 00:00:00,5885,33.0,3/18,,
2978,2010-07-12 00:00:00,5884,33.0,6/18,,
2979,2010-07-12 00:00:00,126,20.0,4,,
2980,2010-07-12 00:00:00,3436,20.0,2,,
2981,2010-07-12 00:00:00,1324,15.0,6/10,,
2982,2010-07-12 00:00:00,1497,15.0,3/10,,
2983,2010-07-12 00:00:00,3644,15.0,5/10,,
2984,2010-07-12 00:00:00,3112,15.0,4/10,,
2985,2010-07-12 00:00:00,1632,15.0,4/10,,
2986,2010-07-12 00:00:00,115,5.0,1 13/15,,
2987,2010-07-12 00:00:00,3118,16.0,2,Mixed Combo,
2988,2010-07-12 00:00:00,4523,33.0,1,,
2989,2010-07-12 00:00:00,148,33.0,2/18,,
2990,2010-07-12 00:00:00,5366,33.0,1/18,,
2991,2010-07-12 00:00:00,3341,33.0,2/18,,
2992,2010-07-12 00:00:00,154,33.0,3/18,,
2993,2010-07-12 00:00:00,5073,16.0,29,,
2994,2010-07-12 00:00:00,5799,18.0,2,,
2995,2010-07-12 00:00:00,115,5.0,3 13/15,,
2996,2010-07-13 00:00:00,3724,19.0,2,,
2997,2010-07-13 00:00:00,3541,19.0,2,,
2998,2010-07-13 00:00:00,3780,19.0,8,,
2999,2010-07-13 00:00:00,3540,19.0,1,,
3000,2010-07-21 00:00:00,5865,15.0,1 1/10,,
3001,2010-07-21 00:00:00,5416,15.0,7/10,,
3002,2010-07-21 00:00:00,4704,2.0,2/8,,
3003,2010-07-21 00:00:00,4547,5.0,1 6/15,,
3004,2010-07-21 00:00:00,5864,2.0,2 2/8,,
3005,2010-07-21 00:00:00,3695,2.0,1 3/8,,
3006,2010-07-21 00:00:00,4861,2.0,1 6/8,,
3007,2010-07-29 00:00:00,5884,33.0,1 9/18,,
3008,2010-07-29 00:00:00,5885,33.0,2/18,,
3009,2010-07-29 00:00:00,4527,33.0,8/18,,
3010,2010-07-29 00:00:00,4087,33.0,8/18,,
3011,2010-07-29 00:00:00,5894,5.0,11/15,,
3012,2010-07-29 00:00:00,5896,5.0,5/15,,
3013,2010-07-29 00:00:00,5893,5.0,3/15,,
3014,2010-07-29 00:00:00,3790,20.0,1,,
3015,2010-07-29 00:00:00,3726,20.0,1,,
3016,2010-07-30 00:00:00,5053,16.0,2,,
3017,2010-07-30 00:00:00,1403,2.0,2 1/8,,
3018,2010-07-30 00:00:00,2239,16.0,4,,
3019,2010-07-30 00:00:00,2229,16.0,1,,
3020,2010-07-30 00:00:00,3039,16.0,1,Dark Red Temprano,
3021,2010-07-30 00:00:00,37,5.0,12/15,,
3022,2010-07-30 00:00:00,3575,33.0,2 4/18,,
3023,2010-07-30 00:00:00,4537,5.0,4/15,,
3024,2010-07-30 00:00:00,3341,5.0,3/15,,
3025,2010-07-30 00:00:00,151,5.0,2/15,,
3026,2010-07-30 00:00:00,154,33.0,11/18,,
3027,2010-07-30 00:00:00,4577,33.0,1/18,,
3028,2010-07-30 00:00:00,5366,33.0,1/9,,
3029,2010-07-30 00:00:00,4536,33.0,5/18,,
3030,2010-07-30 00:00:00,3341,33.0,2/9,,
3031,2010-07-30 00:00:00,4525,33.0,1/9,,
3032,2010-07-30 00:00:00,3337,33.0,1/6,Sunbeam,
3033,2010-07-31 00:00:00,5053,5.0,5/15,,
3034,2010-07-31 00:00:00,5255,5.0,12/15,,
3035,2010-07-31 00:00:00,5399,5.0,9/15,,
3036,2010-07-08 00:00:00,5399,5.0,12/15,,
3037,2010-07-31 00:00:00,5233,5.0,3/15,,
3038,2010-07-31 00:00:00,1178,5.0,1/15,,
3039,2010-07-31 00:00:00,2780,16.0,1,,
3040,2010-08-05 00:00:00,2431,5.0,1 14/15,,
3041,2010-08-05 00:00:00,5232,5.0,7/15,,
3042,2010-08-05 00:00:00,2435,5.0,14/15,,
3043,2010-08-05 00:00:00,5789,5.0,2/15,,
3044,2010-08-05 00:00:00,2231,5.0,4/15,,
3045,2010-08-05 00:00:00,5796,5.0,1/15,,
3046,2010-08-05 00:00:00,2242,5.0,2/15,,
3047,2010-08-05 00:00:00,5798,5.0,3/15,,
3048,2010-08-05 00:00:00,5427,5.0,10/15,,
3049,2010-08-05 00:00:00,4448,5.0,1/15,No color - spider mites,
3050,2010-07-30 00:00:00,2778,5.0,3/15,Farmstand pitch,
3051,2010-07-30 00:00:00,3678,2.0,1/8,Farmstand pitch,
3052,2010-07-30 00:00:00,2786,4.0,1,Farmstand pitch,
3053,2010-07-30 00:00:00,80,5.0,1/15,,
3054,2010-07-30 00:00:00,4595,5.0,1/15,copensis,
3055,2010-07-30 00:00:00,2722,19.0,1,Yellow Purple Fountain Grass,
3056,2010-07-30 00:00:00,4762,2.0,2,,
3057,2010-07-30 00:00:00,3553,5.0,5/15,,
3058,2010-07-30 00:00:00,37,5.0,10/15,,
3059,2010-07-30 00:00:00,2780,16.0,1,,
3060,2010-07-30 00:00:00,2431,5.0,1,,
3061,2010-07-30 00:00:00,2430,5.0,2/15,No color listed,
3062,2010-07-30 00:00:00,1506,5.0,7 2/15,,
3063,2010-07-30 00:00:00,5151,5.0,1,,
3064,2010-07-30 00:00:00,3109,5.0,4/15,,
3065,2010-07-30 00:00:00,3004,39.0,16/28,,
3066,2010-07-30 00:00:00,247,5.0,5/15,No color listed,
3067,2010-07-30 00:00:00,5152,5.0,11/15,,
3068,2010-07-30 00:00:00,1265,5.0,4/15,,
3069,2010-07-30 00:00:00,115,5.0,5/15,,
3070,2010-07-30 00:00:00,5416,2.0,2 1/8,,
3071,2010-07-30 00:00:00,3635,2.0,1,,
3072,2010-07-30 00:00:00,5896,5.0,2/15,,
3073,2010-07-30 00:00:00,5476,5.0,11/15,,
3074,2010-07-30 00:00:00,3791,5.0,1,,
3075,2010-07-30 00:00:00,4717,5.0,1 6/15,,
3076,2010-07-30 00:00:00,3436,20.0,1,,
3077,2010-07-30 00:00:00,5894,5.0,4/15,,
3078,2010-07-30 00:00:00,126,20.0,1,,
3079,2010-07-30 00:00:00,126,5.0,4/15,,
3080,2010-08-10 00:00:00,5517,48.0,1,,
3081,2010-08-10 00:00:00,4840,5.0,4/15,,
3082,2010-08-10 00:00:00,5454,1.0,1 4/8,Clay,
3083,2010-08-10 00:00:00,1071,1.0,1,Clay,
3084,2010-08-10 00:00:00,3227,2.0,6/8,,
3085,2010-08-11 00:00:00,206,5.0,4/15,No Variety,
3086,2010-08-11 00:00:00,4421,5.0,1/15,,
3087,2010-08-11 00:00:00,5175,33.0,1/18,,
3088,2010-08-11 00:00:00,4601,5.0,1/15,,
3089,2010-08-11 00:00:00,4719,4.0,2,,
3090,2010-08-11 00:00:00,4763,4.0,3,,
3091,2010-08-11 00:00:00,1635,4.0,5,,
3092,2010-08-11 00:00:00,2741,5.0,6/15,,
3093,2010-08-11 00:00:00,2169,5.0,11/15,,
3094,2010-08-11 00:00:00,1265,5.0,2/15,,
3095,2010-08-11 00:00:00,2165,5.0,8/15,,
3096,2010-08-11 00:00:00,2163,5.0,4/15,,
3097,2010-08-11 00:00:00,2170,5.0,1/15,,
3098,2010-08-11 00:00:00,2167,5.0,1/15,,
3099,2010-08-11 00:00:00,2169,5.0,3/15,,
3100,2010-09-12 00:00:00,2962,37.0,43,,
3101,2010-09-12 00:00:00,3461,37.0,18,,
3102,2010-09-12 00:00:00,4506,37.0,28,,
3103,2010-09-12 00:00:00,4845,37.0,3,,
3104,2010-09-12 00:00:00,5852,37.0,12,,
3105,2010-09-12 00:00:00,3336,37.0,6,,
3106,2010-09-12 00:00:00,5786,37.0,13,,
3107,2010-09-12 00:00:00,5397,37.0,65,,
3108,2010-09-12 00:00:00,4778,37.0,3,,
3109,2010-09-12 00:00:00,3279,37.0,21,,
3110,2010-09-12 00:00:00,109,37.0,3,,
3111,2010-07-30 00:00:00,3927,5.0,2/15,,
3112,2010-07-30 00:00:00,5514,5.0,7/15,,
3113,2010-07-30 00:00:00,5430,5.0,2 4/15,,
3114,2010-07-30 00:00:00,3279,5.0,1/15,,
3115,2010-07-20 00:00:00,1482,1.0,1/8,,
3116,2010-08-16 00:00:00,2402,1.0,5,,
3117,2010-08-16 00:00:00,1417,1.0,1,,
3118,2010-08-16 00:00:00,2401,1.0,2,,
3119,2010-07-20 00:00:00,5421,2.0,1,,
3120,2010-07-20 00:00:00,5420,2.0,6/8,,
3121,2010-07-12 00:00:00,2135,18.0,1,,
3122,2010-07-06 00:00:00,2135,18.0,3,,
3123,2010-07-08 00:00:00,5073,16.0,2,,
3124,2010-06-15 00:00:00,677,6.0,1,,
3125,2010-06-15 00:00:00,753,6.0,15,,
3126,2010-07-03 00:00:00,5432,2.0,1,,
3127,2010-07-03 00:00:00,5433,2.0,1 3/8,,
3128,2010-07-03 00:00:00,5434,2.0,1 6/8,,
3129,2010-07-03 00:00:00,4719,4.0,30,,
3130,2010-07-04 00:00:00,5990,5.0,4/5,,
3131,2010-07-05 00:00:00,3946,5.0,1 3/15,,
3132,2010-07-05 00:00:00,99,5.0,4/15,,
3133,2010-07-08 00:00:00,133,1.0,1 6/8,,
3134,2010-07-08 00:00:00,4720,1.0,5/8,,
3135,2010-07-08 00:00:00,2540,1.0,1/2,,
3136,2010-07-08 00:00:00,2731,33.0,10/18,,
3137,2010-07-08 00:00:00,2874,33.0,17/18,,
3138,2010-07-08 00:00:00,5073,17.0,2,,
3140,2010-07-12 00:00:00,2635,19.0,3,,
3141,2010-07-29 00:00:00,5896,20.0,1,,
3142,2010-07-30 00:00:00,5522,5.0,6/15,,
3143,2010-08-11 00:00:00,3291,5.0,7/15,,
3144,2010-09-12 00:00:00,99,5.0,1 8/15,,
3145,2010-09-12 00:00:00,4527,33.0,10/18,,
3146,2010-08-16 00:00:00,253,5.0,23/15,,
3147,2010-08-16 00:00:00,1334,39.0,13,,
3148,2010-08-16 00:00:00,4781,15.0,13,,
3149,2010-08-16 00:00:00,4810,5.0,6/15,,
3150,2010-08-16 00:00:00,3658,15.0,8,,
3151,2010-08-16 00:00:00,3094,5.0,9/15,,
3152,2010-08-16 00:00:00,5473,5.0,3/15,,
3153,2010-08-16 00:00:00,213,5.0,4/15,,
3154,2010-08-16 00:00:00,5283,5.0,8/15,,
3155,2010-08-16 00:00:00,5399,5.0,15/15,,
3156,2010-08-16 00:00:00,2741,5.0,4/15,,
3157,2010-08-16 00:00:00,128,5.0,1/15,,
3158,2010-08-16 00:00:00,297,5.0,2/15,,
3159,2010-08-16 00:00:00,4431,5.0,2/15,,
3160,2010-08-16 00:00:00,247,33.0,1,,
3161,2010-08-16 00:00:00,2778,5.0,1/15,,
3162,2010-08-16 00:00:00,2163,5.0,2/15,,
3163,2010-08-16 00:00:00,2165,5.0,1/15,,
3164,2010-08-16 00:00:00,2169,5.0,1/15,,
3165,2010-08-16 00:00:00,3553,5.0,5/15,,
3166,2010-08-16 00:00:00,1571,2.0,1,,
3167,2010-08-16 00:00:00,3003,5.0,1/15,,
3168,2010-08-16 00:00:00,4431,5.0,1/15,,
3169,2010-08-16 00:00:00,5397,5.0,1/15,,
3170,2010-08-16 00:00:00,3397,15.0,4/10,,
3171,2010-08-16 00:00:00,253,5.0,3/15,,
3172,2010-08-16 00:00:00,4518,5.0,7/15,,
3173,2010-08-16 00:00:00,2231,5.0,3/15,,
3174,2010-08-16 00:00:00,2242,5.0,1/15,,
3175,2011-06-17 00:00:00,5709,15.0,1,,
3176,2011-06-17 00:00:00,5936,15.0,20,,
3177,2011-06-17 00:00:00,744,39.0,3,,
3178,2011-06-17 00:00:00,5936,39.0,7,,
3179,2011-06-17 00:00:00,748,15.0,15,,
3180,2011-06-17 00:00:00,747,15.0,60,,
3181,2011-06-17 00:00:00,747,39.0,30,,
3182,2011-06-17 00:00:00,5620,39.0,1,,
3183,2011-06-17 00:00:00,3831,39.0,13,,
3184,2011-06-17 00:00:00,5659,2.0,3,,
3185,2011-06-17 00:00:00,4209,39.0,5,,
3186,2011-06-17 00:00:00,745,15.0,10,,
3187,2011-06-17 00:00:00,6199,2.0,4,,
3188,2011-06-17 00:00:00,1468,39.0,2,,
3189,2011-06-17 00:00:00,1041,39.0,2,,
3190,2011-06-17 00:00:00,5423,2.0,14,,
3191,2011-06-17 00:00:00,2635,1.0,2,,
3192,2011-06-17 00:00:00,3722,1.0,6,,
3193,2011-06-29 00:00:00,3004,20.0,5,,
3194,2011-06-29 00:00:00,2415,48.0,9,,
3195,2011-06-29 00:00:00,24,52.0,31,,
3196,2011-06-29 00:00:00,5858,39.0,99,Should say Summer Savoy,
3197,2011-06-17 00:00:00,4707,2.0,6,,
3198,2011-07-05 00:00:00,5859,39.0,28,,
3199,2011-07-05 00:00:00,1565,2.0,7,,
3200,2011-07-05 00:00:00,1568,2.0,8,,
3201,2011-07-05 00:00:00,1571,2.0,3,,
3202,2011-07-05 00:00:00,1329,2.0,5,,
3203,2011-07-21 00:00:00,5277,37.0,2,,
3204,2011-07-21 00:00:00,1635,37.0,32,,
3205,2011-07-21 00:00:00,6033,37.0,31,,
3206,2011-07-21 00:00:00,3678,37.0,41,,
3207,2011-07-21 00:00:00,2724,37.0,21,,
3208,2011-07-21 00:00:00,6027,37.0,12,,
3209,2011-07-21 00:00:00,5149,2.0,8,,
3210,2011-07-21 00:00:00,4716,2.0,7,,
3211,2011-07-21 00:00:00,220,1.0,29,,
3212,2011-07-21 00:00:00,3800,1.0,2,,
3213,2011-07-21 00:00:00,1456,39.0,21,,
3214,2011-07-21 00:00:00,1461,39.0,11,,
3215,2011-07-21 00:00:00,1463,39.0,36,,
3216,2011-07-21 00:00:00,1645,37.0,50,Way too many 4 1/2 Dahlias,
3217,2011-07-22 00:00:00,5530,48.0,15,,
3218,2011-07-22 00:00:00,6073,37.0,26,,
3219,2011-07-22 00:00:00,5146,37.0,7,,
3220,2011-07-22 00:00:00,4307,37.0,13,,
3221,2011-07-22 00:00:00,1426,2.0,18,,
3222,2011-07-22 00:00:00,1434,2.0,16,,
3223,2011-07-22 00:00:00,1461,39.0,8,,
3224,2011-07-22 00:00:00,5771,37.0,4,,
3225,2011-07-22 00:00:00,1417,39.0,71,,
3226,2011-07-25 00:00:00,3223,1.0,11,,
3227,2011-07-25 00:00:00,3112,15.0,2,,
3228,2011-07-25 00:00:00,6017,33.0,16,,
3229,2011-07-25 00:00:00,3722,15.0,1,,
3230,2011-07-25 00:00:00,4756,1.0,7,,
3231,2011-07-25 00:00:00,4722,1.0,4,,
3232,2011-07-25 00:00:00,1223,2.0,12,,
3233,2011-07-25 00:00:00,2658,2.0,5,Cultivar Unknown,
3234,2011-07-25 00:00:00,1463,39.0,4,,
3235,2011-07-25 00:00:00,1462,39.0,4,,
3236,2011-07-06 00:00:00,2661,2.0,19,,
3237,2011-07-06 00:00:00,1366,15.0,7,,
3238,2011-07-06 00:00:00,1243,15.0,11,,
3239,2011-07-06 00:00:00,2605,15.0,9,,
3240,2011-07-06 00:00:00,1193,1.0,1,,
3241,2011-07-06 00:00:00,2605,15.0,6,Listed as White Queen,
3242,2011-07-06 00:00:00,6026,15.0,6,,
3243,2011-07-06 00:00:00,4672,2.0,19,,
3244,2011-07-06 00:00:00,1586,2.0,16,,
3245,2011-07-06 00:00:00,1587,2.0,7,,
3246,2011-07-06 00:00:00,1584,2.0,9,,
3247,2011-07-06 00:00:00,1581,2.0,2,,
3248,2011-07-06 00:00:00,5432,2.0,10,,
3249,2011-07-06 00:00:00,5434,2.0,9,,
3250,2011-07-06 00:00:00,5433,2.0,19,,
3251,2011-07-06 00:00:00,4162,2.0,15,,
3252,2011-07-06 00:00:00,4788,1.0,2,,
3253,2011-07-06 00:00:00,2749,1.0,1,,
3254,2011-07-06 00:00:00,4781,1.0,17,,
3255,2011-07-06 00:00:00,3659,1.0,3,,
3256,2011-07-06 00:00:00,3658,1.0,3,,
3257,2011-07-06 00:00:00,4783,1.0,5,,
3258,2011-07-06 00:00:00,4457,37.0,2,,
3259,2011-07-20 00:00:00,1265,18.0,58,Color not listed,
3260,2011-07-20 00:00:00,4360,37.0,54,,
3261,2011-07-21 00:00:00,1311,2.0,16,,
3262,2011-07-21 00:00:00,4963,0.0,,,
3264,2011-07-21 00:00:00,3800,15.0,2,,
3265,2011-07-21 00:00:00,3230,15.0,2,Cultivar Unknown,
3266,2011-07-22 00:00:00,4359,37.0,6,,
3267,2011-07-22 00:00:00,4358,37.0,26,,
3268,2011-07-22 00:00:00,1350,15.0,4,,
3269,2011-07-22 00:00:00,5322,15.0,6,,
3270,2011-07-25 00:00:00,5454,1.0,1,,
3271,2011-07-25 00:00:00,1071,1.0,8,,
3272,2011-07-25 00:00:00,4731,1.0,4,,
3273,2011-07-25 00:00:00,1179,1.0,7,,
3274,2011-07-25 00:00:00,1074,1.0,10,,
3275,2011-07-25 00:00:00,185,1.0,5,,
3276,2011-07-25 00:00:00,4751,1.0,11,,
3277,2011-07-25 00:00:00,3194,1.0,3,,
3278,2011-07-25 00:00:00,3917,1.0,3,,
3279,2011-07-25 00:00:00,5455,1.0,11,,
3280,2011-07-25 00:00:00,4886,1.0,10,,
3281,2011-07-25 00:00:00,2685,1.0,11,,
3282,2011-07-25 00:00:00,5442,1.0,3,,
3283,2011-07-25 00:00:00,2538,1.0,5,No Cultivar Listed,
3284,2011-07-25 00:00:00,6023,1.0,11,,
3285,2011-07-25 00:00:00,3786,1.0,7,No Culitavar Listed,
3286,2011-07-25 00:00:00,3143,1.0,18,,
3287,2011-07-25 00:00:00,1394,1.0,7,Only one in list,
3288,2011-07-25 00:00:00,2872,33.0,70,"Listed as ""Collection""",
3289,2011-07-20 00:00:00,2387,37.0,15,,
3290,2011-07-20 00:00:00,2385,37.0,10,,
3291,2011-07-21 00:00:00,4595,48.0,6,,
3292,2011-07-22 00:00:00,247,33.0,22,No Color Listed,
3293,2011-07-22 00:00:00,2349,37.0,16,Listed as African,
3294,2011-07-22 00:00:00,3541,1.0,1,No Color Listed,
3295,2011-07-25 00:00:00,1469,1.0,18,No Color Listed,
3296,2011-07-25 00:00:00,2995,1.0,10,,
3297,2011-07-25 00:00:00,1041,1.0,11,,
3298,2011-07-25 00:00:00,1468,1.0,11,,
3299,2011-07-25 00:00:00,4733,1.0,5,,
3300,2011-07-25 00:00:00,3549,1.0,16,No Cultivar Listed,
3301,2011-07-25 00:00:00,3004,20.0,1,,
3302,2011-07-25 00:00:00,2327,39.0,8,,
3303,2011-07-25 00:00:00,1310,39.0,23,,
3304,2011-07-25 00:00:00,1163,19.0,5,,
3305,2011-07-25 00:00:00,24,39.0,25,,
3306,2011-07-25 00:00:00,3469,37.0,12,Yellow leaf/flower,
3307,2011-07-25 00:00:00,3469,37.0,10,Red leaf/yellow flower,
3308,2011-07-25 00:00:00,3946,37.0,11,,
3309,2011-07-25 00:00:00,1330,37.0,25,Red Perilla from seed,
3310,2011-07-25 00:00:00,5717,37.0,19,,
3311,2011-07-25 00:00:00,5397,37.0,68,,
3312,2011-07-25 00:00:00,186,37.0,3,No pot size listed,
3313,2011-07-25 00:00:00,4358,18.0,1,,
3314,2011-07-25 00:00:00,5974,37.0,19,,
3315,2011-07-25 00:00:00,3335,37.0,10,,
3316,2011-07-25 00:00:00,6094,37.0,6,Speckled Yellow Green,
3317,2011-07-25 00:00:00,6094,37.0,9,Yellow w/Burgundy Underside,
3318,2011-07-25 00:00:00,6094,37.0,3,Lt. Green w/Burgundy Splotchy,
3319,2011-07-25 00:00:00,6094,37.0,22,Light Green,
3320,2011-07-25 00:00:00,4839,37.0,22,,
3321,2011-07-25 00:00:00,100,37.0,4,,
3322,2011-07-25 00:00:00,3336,37.0,24,,
3323,2011-07-25 00:00:00,6094,37.0,8,Fine cut leaf purple outside/green inside,
3324,2011-07-26 00:00:00,4595,37.0,15,No Color Listed,
3325,2011-07-26 00:00:00,4523,37.0,18,Way too much,
3326,2011-07-26 00:00:00,3066,33.0,29,"3""",
3327,2011-07-26 00:00:00,4527,33.0,13,"3""",
3328,2011-07-26 00:00:00,3337,33.0,7,"3""",
3329,2011-07-26 00:00:00,6225,33.0,23,"3""",
3330,2011-07-26 00:00:00,5366,33.0,2,"3""",
3331,2011-07-26 00:00:00,4577,33.0,8,"3""",
3332,2011-07-26 00:00:00,158,33.0,6,"3""",
3333,2011-07-26 00:00:00,4537,37.0,2,,
3334,2011-07-26 00:00:00,159,33.0,4,"3""",
3335,2011-07-28 00:00:00,5194,37.0,6,Silver gray brown,
3336,2011-07-28 00:00:00,1330,37.0,10,,
3337,2011-08-01 00:00:00,206,37.0,24,Leonnrus,
3338,2011-08-01 00:00:00,6105,37.0,23,No Pot Size Listed,
3339,2011-08-20 00:00:00,3109,37.0,12,,
3340,2011-08-20 00:00:00,1559,2.0,2,No Color Listed,
3341,2011-08-20 00:00:00,5717,37.0,10,,
3342,2011-08-20 00:00:00,4154,2.0,20,No Cultivar Listed,
3343,2011-08-20 00:00:00,6139,18.0,6,"10""",
3344,2011-08-20 00:00:00,3408,5.0,4,No Cultivar Listed,
3345,2011-08-20 00:00:00,2169,37.0,4,,
3346,2011-08-20 00:00:00,1,37.0,14,No Color Listed,
3347,2011-08-20 00:00:00,144,33.0,125,Listed as Mixed Fuchsias,
3348,2011-08-20 00:00:00,5860,37.0,8,,
3349,2011-08-20 00:00:00,2952,37.0,12,Pinto Red Gernamiums,
3350,2011-08-20 00:00:00,6027,37.0,11,,
3351,2011-08-20 00:00:00,1,37.0,40,Mixed Abutilons,
3352,2011-08-20 00:00:00,144,37.0,40,Mixed Fuchsias,
3353,2011-08-20 00:00:00,3480,37.0,35,'blue' not actually salvia guaranitica,
3354,2011-08-20 00:00:00,3094,33.0,6,,
3355,2011-08-20 00:00:00,4457,37.0,12,Pink Sensation,
3356,2011-08-20 00:00:00,3927,37.0,21,,
3357,2011-08-20 00:00:00,5283,33.0,60,,
3358,2011-08-20 00:00:00,13,37.0,12,,
3359,2011-08-20 00:00:00,6116,5.0,5,Listed only as Bonfire,
3360,2011-08-20 00:00:00,3063,37.0,11,,
3361,2011-08-20 00:00:00,5229,37.0,3,,
3362,2011-08-20 00:00:00,6103,37.0,16,,
3363,2011-08-20 00:00:00,6089,4.0,10,,
3364,2011-08-20 00:00:00,6087,46.0,8,,
3365,2011-08-20 00:00:00,3079,4.0,20,,
3366,2011-08-20 00:00:00,2277,37.0,50,,
3367,2011-08-20 00:00:00,2256,4.0,7,Beth Zonal,
3368,2011-08-20 00:00:00,5363,37.0,24,,
3369,2011-08-20 00:00:00,296,33.0,12,Salvia greggi lavender,
3370,2011-08-20 00:00:00,1265,37.0,15,Thumbellina,
3371,2011-08-20 00:00:00,4679,37.0,8,Glory Thee,
3372,2011-08-20 00:00:00,284,37.0,14,,
3373,2011-06-17 00:00:00,2878,39.0,6,,
3374,2011-06-17 00:00:00,4868,39.0,15,Green,
3375,2011-06-17 00:00:00,128,37.0,3,Green,
3376,2011-06-17 00:00:00,3003,37.0,7,,
3377,2011-06-17 00:00:00,5709,15.0,2,Donated,
3378,2011-06-17 00:00:00,759,15.0,2,Donated,
3379,2011-06-17 00:00:00,6195,15.0,1,Donated,
