CombinedName,LabelDescription,SunConditions,ItemID,Inactive,Item,Variety,Color,Type,Definition,PictureLayout,PictureLink
Petunia Night Sky Purple,"Looks like a purple petunia with Bleach spilled on it. Boldly goes where no petunia has gone before…Light years from usual! This might be the most distinctive bloom you’ve ever seen on this planet. Matches Headliner in habit, timing and vigor.",blank.jpg,7668,FALSE,Petunia,Night Sky,Purple,Annual,,,
Petunia Pink Sky Pink,Looks like a pink petunia with bleach dumped on it.,blank.jpg,7669,FALSE,Petunia,Pink Sky,Pink,Annual,,,
Verbena Lanai Vintage Vodka,A hopeful replacement for Verbena 'Vintage' - very soft color.,blank.jpg,7670,FALSE,Verbena,Lanai Vintage Vodka,,Annual,,,
Dahlia Karma Chocolate Brown,Pretty chocolate colored flowers. Excellent cut.,blank.jpg,7671,FALSE,Dahlia,Karma Chocolate,Brown,Annual,,,
Alyssum Easter Bonnet Peach Peach,"Ht. 6-8"" Compact soft peach color.",sun.jpg,7673,FALSE,Alyssum,Easter Bonnet Peach,Peach,Annual,,,
"Scabiosa stellata ""Paper Moon Flower""","Attractive pale blue flowers are followed by cool, everlasting seed heads that are perfect for dried arrangements. This pest-tolerant, annual plant is native to Southern Europe.",blank.jpg,7674,FALSE,Scabiosa stellata,"""Paper Moon Flower""",,Annual,,,
Cephalophora aromatica  Yellow,Sweetly fragrant foliage for garden or container…,blank.jpg,7676,FALSE,Cephalophora aromatica,,Yellow,Annual,,,
Sorghum Onavas Red Red,Ht. 6-8' Beautiful big grass! Lovely to look at a from a distance and up close!,blank.jpg,7677,FALSE,Sorghum,Onavas Red,Red,Annual,,,
Zinnia Zinderella Peach Peach,"Novelty, scabiosa-type blooms.

2-2 1/2"" fully-double, semidouble, and approximately 20% single flowers. Unique salmon color with cream-to-rose petals and a distinct dark eye. Ht. 40-50"".",blank.jpg,7678,FALSE,Zinnia,Zinderella Peach,Peach,Annual,,,
Anigozanthus Phar Lap Green,"Ht. 18"" Green blooms with bluish green hairs. Excellent cut-flower!",blank.jpg,7710,FALSE,Anigozanthus,Phar Lap,Green,Annual,,,
Russelia equisitiformis Coral Fountain Coral,,blank.jpg,7711,FALSE,Russelia equisitiformis,Coral Fountain,Coral,Annual,,,
Rainforest Basket  Mix,Rainforest baskets are combinations of the most lush tropical canopy dwellers. Bring them in for the winter and transform your shower into an enchanter rainforest.,blank.jpg,7712,FALSE,Rainforest Basket,,Mix,Annual,,,
Phlebodium aureum BLUE STAR,"A beautiful form of Phlebodium aureum with distinct chalk blue leaves, a nice color boost for shade planters.",shade.jpg,7714,FALSE,Phlebodium aureum,BLUE STAR,,Annual,,,
Onavas Red Sorghum Burgundy,"Vigorous, 10-foot plants send out many tillers (side-shoots), and all produce sweet juicy sap suitable for boiling down into syrup. Beautiful burgundy seed heads. From the Pima Bajo village in Sonora, Mexico.",blank.jpg,7715,FALSE,Onavas,Red Sorghum,Burgundy,Annual,,,
Dianthera nodosa Pretty In Pink Pink,A wonderful plant that blooms all summer with magenta blooms similar in shape to honey suckle. Multiple 1 ¾” flowers appear along the stems at each node producing a waterfall of color. Cascading shrub form works great in mixed containers or as a stand alone specimen. Grow in a part sun location,blank.jpg,7725,FALSE,Dianthera nodosa,Pretty In Pink,Pink,Annual,,,
"TULBAGHIA violacea ""Variegated Society Garlic"" Lavender",Native to the Eastern Cape of South Africa and named after Ryk Tulbagh who was the governor of the Cape of Good Hope. Tulbaghia is useful as a culinary accent as well as a gardening component. Thin flattened chive like variegated foliage of green and white topped by stems of 2” pale lavender globes. Likes a sunny well drained location and will bloom all summer.,blank.jpg,7726,FALSE,TULBAGHIA violacea,"""Variegated Society Garlic""",Lavender,Annual,,,
Gaura Rosey Jane Pink,"Ht. 18-24"" Attract butterflies all summer long with this drought-tolerant perennial. Its 4-petaled, bicolor flowers are white in the centers with candy-pink edges. They perform best with planted in full sun, but will perform in partial shade. Rosy Jane Gara pairs nicely with ornamental grasses.",blank.jpg,7727,FALSE,Gaura,Rosey Jane,Pink,Annual,,,
Salvia Ember's Wish Red,"Ember's Wish Sage) Bright coral-colored, tubular blossoms contrast handsomely with the deep maroon stems, rusty rose calyxes and mid-green foliage of Ember's Wish Sage.",blank.jpg,7729,FALSE,Salvia,Ember's Wish,Red,Annual,,,
Salvia greggii Mirage Burgundy Burgundy,"Height : 12 - 14"" General Information : Heat-tolerant Mirage, with more color for gardens and containers, provides early-season and Summer-long blooming.",blank.jpg,7730,FALSE,Salvia greggii,Mirage Burgundy,Burgundy,Annual,,,
Salvia greggii Mirage Cream Lemon,"Height : 12 - 14"" General Information : Heat-tolerant Mirage, with more color for gardens and containers, provides early-season and Summer-long blooming.",blank.jpg,7731,FALSE,Salvia greggii,Mirage Cream,Lemon,Annual,,,
Alpinia zerumbet 'Variegata'  Chartreuse,"Leafy, arching stems create a lush, tropical effect with boldly striped yellow and green foliage. Large, drooping clusters of white and pink shell-like flowers are sweetly fragrant. Works well in containers and can be used as an indoor specimen.",blank.jpg,7732,FALSE,Alpinia zerumbet 'Variegata',,Chartreuse,Annual,,,
Hibiscus Fiesta,,blank.jpg,7733,FALSE,Hibiscus,Fiesta,,Annual,,,
Mandevilla Apricot Apricot,,blank.jpg,7734,FALSE,Mandevilla,Apricot,Apricot,Annual,,,
Fern Kimberly Green,"There is something elegant about a fern and now, with the cultivation of the Kimberly Queen Fern or the Australian Sword Fern as it is sometimes called, we can all have one. Unlike the Boston, Dallas, or Fluffy Ruffle Ferns, the Kimberly Queen is more compact, tidier, and easier to care for. Its long, almost erect sword shaped fronds never leave a mess. This extremely adaptable fern looks just as beautiful whether hanging on your porch in the summer or in your dining room during the winter.",blank.jpg,7735,FALSE,Fern,Kimberly,Green,Annual,,,
"Pennisetum americanum ""Black Candle Millet"" Purple","Also called Pennistum glaucum or Purple Arrows, long, upright purple cattail or sorghum-like flower spikes; stems & foliage are purple too; good for dried arrangements",blank.jpg,7736,FALSE,Pennisetum americanum,"""Black Candle Millet""",Purple,Annual,,,
Amaranthus MOLTEN FIRE,"Molten Fire’ quickly unleashes a vivid midsummer dream of bright, red-maroon-colored foliage. Flowering right into fall, high-performing 3 ft. plants laugh off heat and humidity extremes. Easy to grow from seed, poinsettia relative performs optimally in sun-part shade. One of the dazzlingest annuals, in form and color. Mass plants in free-standing color oases, in the front border, or soaking up sun and admiring attention in a planter.",sun.jpg,7737,FALSE,Amaranthus,MOLTEN FIRE,,Annual,,,
Petunia Cascadias Indian Summer Peach,Striking blooms open orange and mature to salmon pink – sure to drive impulse sales. Well-branched habit is ideal for 12-in. (30-cm) hanging baskets and patio pots. Unique color option pairs with excellent garden performance.,blank.jpg,7738,FALSE,Petunia,Cascadias Indian Summer,Peach,Annual,,,
Zinnia Sunshine Mix Mix,"The extra tough roots of our 'Sunshine' Mixed stand up to pot production, meaning you can sow early and plant out in late spring for the longest displays in your garden, right up to the first frosts. Height: 50cm (20""). Spread: 30cm (12"").",blank.jpg,7739,FALSE,Zinnia,Sunshine Mix,Mix,Annual,,,
Browalia americana Cascade Sky Blue Blue,"Ht. 12"" An unusual variety with small showy light blue flowers, nice in a shaded basket.",blank.jpg,7740,FALSE,Browalia americana,Cascade Sky Blue,Blue,Annual,,,
Salvia guaranitica Amistad Purple,Dark purple flowers with nearly black calyx bloom from early spring to fall. A compact and full variety that grows 3 to 4 feet tall and up to 7 feet wide. Drought and heat tolerant. Perfect for mass plantings and containers.,blank.jpg,7741,FALSE,Salvia guaranitica,Amistad,Purple,Annual,,,
LAVANDULA stoechas Sugarberry Ruffles Pink,"Fine, fragrant leaves of silvery gray-green cover this lavender all year around. Under drier growing conditions the leaves become more linear and needle-like. In late spring and midsummer the bushy, well-branched plants produce many slender, upright stems topped with oval spikes of densely clustered purple flowers topped with showy, ruffled plumes of pink bracts. The flowers are highly attractive to bees and butterflies. Remove the spent blooms to keep plants looking clean and to encourage a later flush of flowers in the fall.",blank.jpg,7742,FALSE,LAVANDULA stoechas,Sugarberry Ruffles,Pink,Annual,,,
"Pilea microphylla variegata ""Tricolor
Artillery Fern""","The “artillery” plant as it is sometimes called, has eye-catching foliage that is held on a compact plant. Its tiny, rounded leaves are splashed with white and pink and the colors intensify in bright light. It has light green, almost succulent, stems and tiny 1/8"" leaves which contribute to its nickname, ""Artillery Fern"", though it is not related to ferns.",blank.jpg,7743,FALSE,Pilea microphylla variegata,"""Tricolor
Artillery Fern""",,Annual,,,
Muhlenbergia White Cloud White,Muhlenbergia 'White Cloud' (White Awn Muhly) - A medium-sized grass forming a clump of narrow blue-green foliage 2 to 3 feet tall and in fall the flower stems rise another foot or more above the foliage holding an airy mass of delicate ivory-white flowers that can last through winter depending on the climate. It is a little larger and stiffer with a more upright habit than the familiar Pink Muhly (Muhlenbergia capillaris) and it also blooms a little later. Plant in full sun in a wide range of soils. It is fairly drought tolerant.,blank.jpg,7744,FALSE,Muhlenbergia,White Cloud,White,Annual,,,
Caladiums Assorted MIX,"leaves can be shaped like hearts, arrows, or lances in color combinations of red, pink, rose, white, chartreuse, and green. The brilliant foliage of this classic plant is often translucent, which makes them light up your garden. They’ve brightened shady spots for generations, but now you have the option of newer selections that can take some direct sun.",blank.jpg,7745,FALSE,Caladiums,Assorted,MIX,Annual,,,
Canna Primrose Yellow Yellow,"This new compact selection dons sturdy, bluish-green leaves and complementary bright, citrine-yellow flowers.  It’s the perfect canna for small urban gardens and patio containers.  Add Lemon Punch to larger mixed containers for a nice, upright contrast to other large leaved tropicals and annuals.  Lemon Punch is a truly tropical, long blooming, virus negative beauty for the hot days of summer!",blank.jpg,7746,FALSE,Canna,Primrose Yellow,Yellow,Annual,,,
Canna Lemon Punch Yellow,"This new compact selection dons sturdy, bluish-green leaves and complementary bright, citrine-yellow flowers.  It’s the perfect canna for small urban gardens and patio containers.  Add Lemon Punch to larger mixed containers for a nice, upright contrast to other large leaved tropicals and annuals.  Lemon Punch is a truly tropical, long blooming, virus negative beauty for the hot days of summer!",blank.jpg,7747,FALSE,Canna,Lemon Punch,Yellow,Annual,,,
Canna Athena Orange,Canna Athena is a beautiful variegated mutation found off of Canna intrigue. The leaves are narrow and upright just like intrigue but parts of the plant have blotches of either green or purple. This is the same variegation seen in Canna Cleopatra. The variegation is a bit unstable like cleopatra it can revert to a totally green…,blank.jpg,7748,FALSE,Canna,Athena,Orange,Annual,,,
Mum Beverly Orange,,blank.jpg,7749,FALSE,Mum,Beverly,Orange,Annual,,,
Mum Wilma Yellow,,blank.jpg,7750,FALSE,Mum,Wilma,Yellow,Annual,,,
Geranium Caylae Lavender,"Heart shaped velvet leaves, very tall hard brown stems up to 8', flowers in clusters, bright pink narrow notched petals with a difficult to define scent; dormant in late summer. (Water sparingly while dormant)",blank.jpg,7751,FALSE,Geranium,Caylae,Lavender,Annual,,,
BRUGMANSIA Triple Peach Peach,"10-12” 	Multi-layered peach blooms.",blank.jpg,7766,FALSE,BRUGMANSIA,Triple Peach,Peach,Annual,,,
Abutilon Biltmore Ballgown,"A spectacular heirloom variety aptly named for the opulent ‘Biltmore Estate’ in Asheville, N.C. Features yellow blooms with bold crimson veining.",part-sun_shade.jpg,7767,FALSE,Abutilon,Biltmore Ballgown,,Annual,,,
Begonia Bossa Nova Red Red,Great in containers! Easy to grow in the shade and a continuous bloomer.,blank.jpg,7768,FALSE,Begonia,Bossa Nova Red,Red,Annual,,,
Begonia Sparks Will Fly Orange,"Dazzling tangerine flowers flush yellow in Autumn.
Maintenance-free plants work well in patio planters or used as a low-growing annual in the front of borders.",blank.jpg,7769,FALSE,Begonia,Sparks Will Fly,Orange,Annual,,,
Calibrachoa Calitastic Ice Blue Violet,"Upright Mounding habit, great for containers.",blank.jpg,7770,FALSE,Calibrachoa,Calitastic Ice Blue,Violet,Annual,,,
Coleus MICHIGAN AVENUE,Great for shady containers.,blank.jpg,7771,FALSE,Coleus,MICHIGAN AVENUE,,Annual,,,
Coleus Kingswood Torch,Stunning magenta foliage overlaid with burgundy all summer.,blank.jpg,7772,FALSE,Coleus,Kingswood Torch,,Annual,,,
Impatiens Sunpatiens Compact Royal Magenta Magenta,"Garden Height:  14 - 32"" Great in sun or shade.",blank.jpg,7773,FALSE,Impatiens,Sunpatiens Compact Royal Magenta,Magenta,Annual,,,
Ipomoea Sweet Caroline Sweetheart Jet Black,Stunnig dark heart shaped foliage plant for combinations; excellent heat tolerance and good vigor.,blank.jpg,7774,FALSE,Ipomoea,Sweet Caroline Sweetheart Jet Black,,Annual,,,
Ipomoea Sweet Caroline Bewitched Green with Envy,"Ht. 10-16"" Great foliage component plant in combinations; excellent heat tolerance and   good vigor.",blank.jpg,7775,FALSE,Ipomoea,Sweet Caroline Bewitched Green with Envy,,Annual,,,
Lysimachia Walkabout Sunset Yellow,"Ht. 2-10"" Yellow-green foliage accented with yellow flowers spring to summer. Fall Interest, Deadheading Not Necessary.",blank.jpg,7776,FALSE,Lysimachia,Walkabout Sunset,Yellow,Annual,,,
